## Copyrighted by Zeta Co., Ltd.
## For Zeta Co., Ltd. use only
## Auto-generated on 06/11/2016

လှောက်ဖြည့်,1
လှောင်ပြုံး,65
လှော်လောင်း,3
ကောင်းကွန်း,1
ဖိုင်ဇော်လ်,1
ကျွမ်းထိုက်,1
သတ္တိပြောင်,16
ဝင်္ကဝုတ္တိ,2
မြိုင်ကုန်း,18
တောင်ဝိုင်း,272
ငိုင်မောင်း,1
သတ္တုကျောက်,159
နိဗ္ဗာန် စံ,1
နိဗ္ဗာန် ယူ,1
စိတ်သန္တာန်,184
ဝမ်းကျောင်း,1242
ကျိုင်းထွား,1
မုန္တောကြီး,6
ဝမ်းဖြောင့်,1
လှောင်မွာလ်,1
စိန်ပြောင်း,1826
နိုင်းချင်း,150
ခေတ်ပြောင်း,2840
ယောင်လောင်း,1
ရှင်ကျိုင်း,1
စောင့်ထိန်း,26724
ရှင်မုတ္တီး,1
ဒေါ်မှိုင်း,1
ဝိဇ္ဇာဓိုရ်,23
ဝိဇ္ဇာမိုရ်,1
အိမ်မြှောင်,483
နုန်းကျောက်,12
ကိုင်းတောင်,21
စိုင်းပြင်း,1218
ခေါင်းရှုပ်,481
နောင်တောင်း,14107
မိုင်းငွန်း,1
စိုးနှောင့်,3
ခေါင်လျောက်,2
မိုင်းညှင်း,1
ခေါင်းကိုင်,209
ခေါင်းခေါက်,209
သင်္ကန်းကပ်,620
သင်္ကန်းပင်,15
သင်္ကန်းရုံ,131
ခေါင်းချုပ်,4
သင်္ကြန်တက်,41
သင်္ဘောချည်,10
သင်္ဘောခြစ်,5
သင်္ဘောပျက်,770
ကတ္တားချိန်,152
သင်္ဘောဝမ်း,82
နောက်ပိုင်း,250907
မိုင်းတွန်း,1
နောက်ပြောင်,14996
သစ္စာစောင့်,1502
ကျောက်ထောက်,11
ပိန်းရှောင်,128
ခေါင်းတိုင်,515
မိုင်းရှဲန်,1
ပုပ္ပါးလွင်,1
သစ်ယောက်ျား,1
မောင်းလှော်,3
ခေါင်းပြည်း,1
ခေါင်းသွင်း,19
ပိန်းချောင်,1
ဧည့်မြှောင်,1
ဆတ္တိုးကြီး,1
မှုန်တိုင်း,6
ကွင်းခြောက်,38
မော်လ်ဒိုက်,381
ဣန္ဒြေဆောင်,1
သိဒ္ဓိပေါက်,11
လိပ်ချောင်း,23
ကျောက်ကိုက်,2
ဂွေးချောင်း,29
ကျောက်ကြိုး,75
နှမ်းထောင်း,138
အုပ်သင်္ဘော,27
နှိုက်ချွတ်,25
သိုင်းကြိမ်,1
ခေါင်းကိုက်,13520
အောက်ကမ္ဘား,1
ဣန္ဒြေချုပ်,1
သားယောက်ျား,115
မိုင်းပြင်း,223
နှိုင်းတမ်း,4
နှိုင်းယှဉ်,28803
ဆောက်ဝိုင်း,8
သိုင်းကြိုး,166
သိုင်းရိုက်,10
ဟင်္သာကုန်း,31
ကွင်းချောက်,1
နှုတ်ရိုင်း,1
နှုန်းနှန်း,1
ကျောက်ဆောင်,4272
နှောင့်ရှက်,19
ကျောက်တိုင်,6973
ကုန်းတောင်း,127
အောက်ချိုင်,1
ကျောက်တွင်း,2617
ရောင်လောင်း,1
သောင်းကျန်း,6164
ချင်းခြောက်,618
သင်္ဃန်းဆွဲ,1
သိုက်မြိုက်,1495
ဘုတ်ချောင်း,20
ပစ္စယုပ္ပန်,1
စွယ်မြှောင်,1
သောင်းဖျင်း,1
သျှောင်ထုံး,74
ကျောက်မြုပ်,1
သွယ်ပျောင်း,8
ရှမ်းကိုင်း,9
သင်္ကန်းတော,4
နောင်ချိန်း,15
ပတ္တာတိုင်း,1
ကျောက်လွင့်,1
သွေးပြောင်း,9
ပန္နက်ရိုက်,274
ဥစ္စာစောင့်,56
ချမ်းငြိမ်း,815
ချောင်းရင်း,9
ဟောင်းနွမ်း,2980
ဟောင်းမြင်း,60
ကျောင်းဆိုး,4
ကျောင်းဆင်း,9591
သိုက်ညွှန်း,1
ကင်းချောင်း,1161
မြင်းကတ္တော,1
ကျောင်းပြေး,750
ကျောင်းဝင်း,24166
ချိန်းကြိုး,318
ကျောင်းအုပ်,11118
ပလ္လင်ပေါက်,1
ချိပ်တောင့်,7
နှုတ်စောင့်,20
ပါဌ်လျှောက်,1
ချိုင့်ခွက်,1411
ချိုင်းကြား,433
ချိုင်းမွေး,108
ကိုယ်အင်္ဂါ,6080
အောင်းစိုင်,2
ချင်းမြောင်,5
ဗျိုင်းချယ်,2
ပိန္နဲတိုင်,8
ပိန္နဲရောင်,1
မေတ္တာကုန်း,1
ပိန်းရိုင်း,1
ချင်းချောင်,12
ပိုက်လိုင်း,23388
ကိုးကြောင်း,84
မိုင်းခွန်း,1
ချီးမြှောက်,2902
လှည်းမှောက်,10
ဆိုင်စောင့်,15
သက္ကယ်ကုန်း,23
ဆိုင်ပြိုင်,7
ကျားချောင်း,189
စောင့်ကြည့်,158632
ချုပ်ငြိမ်း,7368
ချောင်းနွယ်,21
ချုပ်ပျောက်,19
ကျုံချောင်း,1
ပုဏ္ဏားကွယ်,8
ချုံဗျိုင်း,1
ပုန်းရှောင်,2180
ပုန်းလျှိုး,145
ပုန်းအောင်း,5094
ထိန်းခေါင်း,1
ခြောက်လှန့်,6223
ချောက်တွန်း,363
ချောက်ပေါက်,2
ခွင့်တောင်း,29955
ရှမ်းပိုင်း,70
ချောင်းဆိုး,21601
ကြီးချောင်း,167
ပေါက်ချွန်း,14
ပေါက်ခြိုက်,1
ပေါက်ပြောင်,1
ချောင်းဟန့်,113
ပေါက်မြောက်,1484
ပေါင်းချုပ်,11116
မောင်းထောင်,479
ပေါင်းချွေး,7
ပေါင်းပေါက်,37
ကျွန်းတိုက်,20
ကြိန်ကျွန်း,1
ချော်မြှုပ်,2
ဆောက်ပိုင်း,1
ဆောင့်လှုပ်,1
ကျွမ်းလောင်,39
ဆောင်းကျွတ်,4
ဆောင်းတွင်း,7271
ဆောင်းသွင်း,1
ချွန်းချိတ်,1
ကျွဲကျောင်း,136
ပြောင်းပေါ်,62
ကုတ်အင်္ကျီ,716
ပေါက်ကျွန်း,3
မျောဂျောင်း,1
ချွေးအောင်း,138
ပျောက်လွင့်,12
ပျောင်းညွတ်,1
ပျောင်းနုံး,1
ပျောင်းနွဲ့,3
နွဲ့နှောင်း,82
ပျော်မှိန်း,1
အုန်းနှောက်,1
မျောက်တောင်,15
ပြည့်လျှမ်း,189
ခြင်းတောင်း,3503
ပိန္နဲကုန်း,381
အောက်သက္ကယ်,1
ပြောင်းဆိပ်,58
အုန်းမောင်း,19
ဆွမ်းတောင်း,1
ခြိမ့်အုန်း,5
ဆွမ်းလောင်း,1675
ပြိန်းဖျင်း,1
ပြိန်းသွမ်း,1
ဆွယ်မြှောင်,2
ပြိုင်ဆိုင်,8909
ခြိုက်ဟောက်,1
ပြိုင်မြင်း,55
ပြိုးပြောင်,7
ပြိုးပြွမ်း,2
ဘုန်းခေါင်း,1
မေတ္တာညွန့်,215
ချောင်းဇင်း,1
ပြုန်းပြင်း,1
ပန်းမြောင်း,559
ပြောက်စွန်း,12
ပြောက်ရှို့,1
ပြောက်သောက်,2
ပြောင်ချော်,3
ပြောင်းခင်း,191
ပြောင်းပြန်,7804
ပြောင်းလွှဲ,62
ခြုံချောင်း,1
ပြောင်းသွား,28742
ညောင်ကိုင်း,235
ကုန်ပစ္စည်း,27824
မင်းကျောင်း,329
ဇာတိပ္ဖိုလ်,69
ဇာတ်ကြောင်း,2174
ကျီးချောင်း,103
မြောက်ကြိမ်,47
ကုန်သင်္ဘော,218
ပြင်ချောင်း,385
ညောင်ခက္ကန်,4
ခြောက်စောင်,199
ပုဏ္ဏားကြီး,81
ခြောက်ပေါက်,307
ဇေဋ္ဌနက္ခတ်,2
ကြည့်မျှော်,127
ဇောင်းသွင်း,1
ကိုင်းကွင်း,2
မြောက်ကုန်း,30
ဖုတ်မြှိုက်,1
ကျုံနတ္တော်,1
ကုန်းစောင်း,50
ကွန်းတိုင်း,1
ဗြမ္မာ့အင်း,1
ဖောင်းဖျဉ်း,1
ဖေ့စ်ဘွတ်ခ်,14064
ဖျက်သင်္ဘော,370
ဖျင်အင်္ကျီ,1
ဖျင်းသောင်း,1
ဖျောက်ဖျည်း,1
ဖွတ်လှိုင်း,1
ညင်းပျောင်း,2
ဖြစ်ကြောင်း,1134178
ကျောက်မြင့်,2
မြောချောင်း,4
အင်္ကျီနို့,1
ငန်းချောင်း,19
စောင်းညှို့,1
ဖြူးဖြောင့်,6
ဖြောင့်ချက်,2631
ဖြောင့်စင်း,560
ဖြောင့်တန်း,1120
ဖြောင့်ဖြူး,1974
ဖြောင့်မှန်,551
ဖြောင့်သန်း,1
ညောင်ဝိုင်း,418
စွပ်ကြောင်း,4
ညောင်စောင်း,37
ကျောက်ပန္ဒူ,1271
ညောင်ပိန္နဲ,7
ကြာသင်္ကန်း,33
အုပ်သျှောင်,1
ဗိန်းဗောင်း,65
ညွတ်ပျောင်း,23
ကျောက်ကုန်း,332
ညွန်ပျောင်း,26
အင်းချောင်း,33
ကျွန်းပေါက်,12
ဗိုလ်လောင်း,15776
ညှင်းပြောက်,2
ညှိုနှိုင်း,5587
ညှိုးခြောက်,38
ဗျိုင်းငန်း,4
ဗျိူင်းငန်း,1
ကြားလျှောက်,64
ကျောက်ပေါက်,808
စောင်းငြင်း,3
မိုင်းနောင်,1873
ဗြောင်တိုက်,5
ဂိုဏ်းချုပ်,430
ဂိုဏ်းထောက်,10
ကြိတ်နှုန်း,8
အုံ့မှိုင်း,361
ကြိမ်ကြိုက်,1
ဘိန်းရောင်း,1558
ကြိမ်နှုန်း,1289
ဂုန္တန်ထိုး,1
ခြင်္သေ့လက်,11
ကြိမ်မြောက်,70767
ဂုပ္ဖီတိုင်,1
ချောင်းရှည်,26
မင်းချောင်း,37
ကျပ်ချောင်း,10
ကြိုင်မွန်း,1
တစ္ဆေချောက်,1
အောင်မေတ္တာ,529
အောက်ကိုင်း,7
ကျောက်အိုင်,267
ကြို့ပေါင်း,1
တိုက်ကျွန်း,3
ချောင်းကမ်း,2921
သက္ကယ်ကျင်း,233
မဂ္ဂင်ဘောင်,1
ကျောင်းကြား,31
ဂျိုက်ထောက်,1
မင်းမြှောင်,29
အောက်ပိုင်း,28602
မဏ္ဍပ်ဆောက်,981
ဂြိုလ်ကောင်,6
နှောင်းအိမ်,7
ဂွေ့ချောင်း,1
ကြိုးဝိုင်း,3953
ဗျိုင်းအင်း,1
မန္ဓာတ်မင်း,4
ကျေးချောင်း,1
နန်းချောင်း,45
ကျောက္ကလာပ်,1
မိုင်းကိုင်,649
ဇင်းချောင်း,117
ရိုးဖြောင့်,1300
ကျော်ကိုင်း,279
မြို့ကိုင်း,421
လောင်းကျိုး,94
ရှောက်ကုန်း,11
မိတ္တဒုဗ္ဘိ,1
ရှားချောင်း,2
စိုင်ဂေါင်း,1
သက္ကယ်ချင်း,4
ပေါက်ခေါင်း,1393
မိန်းမှိုင်,1
မိလ္လာရောင်,4
မိလ္လာလှည်း,1
မိုက်ရိုင်း,1942
မိုင်းထောင်,4633
ရုံးချောင်း,41
မြင်းစိုင်း,44
မိုးနှောင်း,809
ကြောက်ငြင်း,1
မိုးမှိုင်း,1
ရှောင်တိမ်း,4383
လိမ္မော်ခြံ,1529
ချောင်းရိုး,1246
စွယ်ပေါက္ကံ,2
ကြောင်တောင်,540
ကြိုချောင်း,7
မုည္စလိန္ဒာ,1
မိုင်းခေါင်,9844
ကြိုပွိုင့်,310
ကြောင်မြင်း,1
ပုဏ္ဏားမော်,2
မုန့်ပေါင်း,68
မုန့်မှုန့်,1
မုန့်သေတ္တာ,35
ကျောင်းကြီး,3860
ညွန့်ပေါင်း,5340
နွားကျောင်း,1494
သင်္ဘောဆိပ်,2109
သစ္စေးကုန်း,1
ကောင်းဝိန်း,13
မောင်းကြော်,1
ကြောင်းလမ်း,4257
မောင်းထိန်း,5
မောင်းပြော့,1
မောင်းဖြုတ်,13
မောင်းလှည့်,1
သင်္ဘောခွေး,71
အောက်နှိုက်,31
ပလ္လင်ကုန်း,1
သွယ်မြောင်း,1
ပန်းချောင်း,23
ကွေးချောင်း,3
ကိုင်းကုန်း,12
ခိုးချောင်း,9
မြို့ဟောင်း,16349
တောင်ထောင့်,1
မျဉ်းစောင်း,164
မျဉ်းပြိုင်,1626
တောင်ချောင်,11
ရွှေကြောင်း,5
သမ္ပတ္တိစက်,1
စောင်းကောက်,187
တိမ်းစောင်း,2721
မျိုးရိက္ခာ,13
တိမ်းရှောင်,91521
မျေက်လှောင်,1
မျောက်ကြိမ်,7
မျောက်မျဉ်း,1
မျောက်မျည်း,1
မျောက်လျှော,1
တိုက်ခေါင်း,22
မိုင်ထောင်း,1
မျှော့ကြိုး,126
မျှော့တိုက်,1
မျှော်ကြည့်,2280
တိုက်ဖွိုက်,1597
တိုက်မောင်း,167
မျှော်ထောက်,6
မျှော်မှန်း,23822
စောင်းချင်း,11
မြင်းခေါင်း,206
ကောင်းကျိုး,28171
ပန္နက်တိုင်,12
စောင်းချိတ်,65
ကုန်းဇောင်း,199
မြင်းဇောင်း,1278
မြင်းပြိုင်,985
ရှောက်တောင်,1
ကျောက်မှော်,504
မြစ်ကြောင်း,6386
မြစ်ချောင်း,10311
ဗိုင်းရပ်စ်,7769
တော ကျောင်း,1
ကျောက်စိမ်း,71113
မြိုင်စိုင်,1
မြိုင်ဆိုင်,1290
မြိုင်လိုက်,3
တုတ်ချောင်း,1776
ငြိမ့်ဆိမ့်,1
ငြိမ်းချမ်း,113895
နွဲ့ပျောင်း,14
ကွန်ကျိုင်း,11
မြောင်းရိုး,18
ဒေါင့်တိုက်,140
မြွေလမ္ပာယ်,12
မြှားတောင့်,1
တောက်ပြောင်,2582
မြှူမြှိုက်,1
တောက်လျောက်,1205
မြှောက်ပင့်,1322
နွမ်းဟောင်း,9
မြှောင်ဆွယ်,1
မိုင်းသောက်,50
မွမ်းခေါင်း,1
စင်းချောင်း,5
မိုင်းပျိုး,1
မွေးသင်္ချေ,1
တောင်ခေါင်း,490
မိုင်းပျဉ်း,212
မွှေ့နှောက်,1
မွှေးကြိုင်,3709
တောင်စောင်း,3432
တောင်ပိန္နဲ,46
တောင်ပိုင်း,103314
တောင်ပျောက်,590
ကြောင်သိုက်,1
ကောင်းနောင်,187
တောင်မြောက်,1285
မှန်ပြောင်း,1938
မှိုင်းလုံး,169
မှိုင်းအုံ့,27
မြောက်ကျွတ်,1
မှောင်မိုက်,1295
အောက်လျှိုး,10
ယင်းနှောင်း,1
ရွှေကျောင်း,525
ကျိုင်းခမ်း,19
ကွန်းပြောက်,1
ယောက်ျားပတ်,1
ယောက်ျားပြီ,1
ယောက်ျားပွဲ,1
ယောက်ျားလေး,10175
ယောက်ျားလျာ,53
ပေါက်ကိုင်း,7
မိုင်းယွန်း,58
ခုတ်ချောင်း,11
ယှက်မြှောင်,1
ဟိုင်းလိုက်,7
သွေးကြောင်း,8
တွင်းအောင်း,402
ရက်န်းကြိုး,1
ဆိုင်းခေါင်,952
အောင့်တောက်,1
ဂျွန်းတောင်,1
ရင်းနှောင်း,1
မိုင်းကောင်,95
ဟောင်းတုန်း,91
မိုင်းဆောင်,1
ကျောက်အိုက်,19
ထင်းချောင်း,902
ကွမ်းလောင်း,15
ကွန်ကျောင်း,6
မိုက်ဟိုင်း,1
ရိတ်ကြောင်း,7
မောင်းကုန်း,254
ရိုက်ချုန်း,1
ရိုက်ခြိမ်း,1
ရိုက်ညောင်း,1
ကောင်းဟုန်း,64
ကုံးကျိုင်း,1
ရုပ်ပြောင်း,95
ကျင့်စောင့်,3
ရုပ်ဖြောင့်,351
မိုင်းပျင်း,13
သင်္ကာရှင်း,4
မိုင်းပိုင်,2
မောက်တောင်း,4
ကောင်းမောင်,13
ကွန်ကြိုင်း,1
ကျင်ချောင်း,19
ထိုက်လျောက်,118
ထိုင်းမျဉ်း,2
ထိုင်းမျည်း,1
ဆိုင်းလိုင်,6
ထို့ကြောင့်,131070
မြင်းကျွန်း,178
သင်္ကန်းဝတ်,1445
ကောင်းအိုင်,7
နှောင်ကြိုး,1726
သွန်းလောင်း,570
လှိုင်းဘွဲ့,1443
မိုင်းဟိန်း,1
ရောင်းပေါင်,113
မိုင်းပိန်း,1
ညောင်းတွင်း,1
သတ္တုရိုင်း,741
အောင်းကုန်း,19
မိုင်းပေါက်,3255
ရွက်သင်္ဘော,90
ကြိုင်းခွင်,1
စည်းကြောင်း,1433
ကျောက်ဆောက်,165
ရွှေချောင်း,1497
ချောင်းဖျား,4224
ကျောက်ပွင့်,107
ရွှေဒင်္ဂါး,204
ထောင့်ကျဉ်း,75
သက္ကယ်ကြင်း,1
ထောင့်ချွန်,5
တောင်ကိုင်း,53
ထောင့်စွန်း,324
ပင်းကြိုင်း,145
ရွှေ့ဆိုင်း,13810
ထောင်ချောက်,2451
ရှင်ကစ္စည်း,1
ထောင်ပေါင်း,16908
နှောင့်ယှက်,13498
ရှပ်အင်္ကျီ,1300
ချိုင်ဇောက်,1
ရှိန်းဖိန်း,121
ရှိမ်းပြည်း,1
ရှိုက်ကုန်း,34
အောင်လှိုင်,21126
ထွန်ကြောင်း,3
ကော့လှိုင်း,8
ရှောက်စောင်,1
ထွန်းပြောင်,349
သတ္တိကောင်း,218
စွတ်ကြောင်း,61
ထွားကျိုင်း,1776
သတ္တိကြောင်,69
မျှားပိုင်း,4
ရှေ့နှောင်း,1
ယောင်တောင်း,1
ရောင်ရိုင်း,2
ကျည်းပေါင်း,41
သင်္ကန်းနက်,13
ဒင်္ဂါးလုပ်,1
ဒင်္ဂါးဖျက်,1
ယောင်ကိုင်း,153
ကောင်းဝေါက်,1
သင်္ကန်းဆီး,183
ယောင်နောင်း,1
နောင်လောင်း,16
စမ်းချောင်း,17323
ဖိုင်ကောင်း,5763
ဖောင်းဆိုင်,10079
ပုပ္ပကိုင်း,1
ဒိုင်ခေါင်း,1
ဒိုင်းလွှား,28
သိုးကျောင်း,209
တင်းချောင်း,23
အင်္ကျီရှည်,10
နှောင့်နှေး,34219
ဒုတ္ထာစိမ်း,1
ဒုန်းစိုင်း,73
မြက်မြှောင်,1
ကွန်းတောင်း,6
ပျဉ်းကိုင်း,158
လမ်းကြောင်း,131066
အောက်တောင်း,1
အိမ်ကျောင်း,352
လမ်းဖြောင့်,325
ကိစ္စငြိမ်း,7
လမ်းလျှောက်,63379
သျှောင်ပန်း,1
ဒေါက်ကောင်း,1
ကျောက်ပြုတ်,127
ဒေါင်ကောင်း,4
ဒေါင်စိုင်း,1
ပြင်ကျောင်း,2440
ဒေါင်းတောက်,20
ညောင်မောင်း,131
လိမ္မော်ပင်,1593
လိုဏ်ခေါင်း,438
ဒွန်းစဏ္ဍား,112
ဒွန်းစဏ္ဏား,1
အင်္ဂဝိဇ္ဇာ,56
ဒိန်းဒေါင်,139
ခေါင်းစွပ်,799
ကုန်းမြင့်,638
ဆိုင်းလိန်,26
ဆေးကျောင်း,2794
မြောက်အင်း,239
လှောင်ပိတ်,243
နောက်နောင်,7222
နိုင်းဝမ်း,74
ကော့လျှမ်း,1
ကျော်ကျော်,4706
ပန်းလှိုင်,16372
ဖုန်းဆိုင်,447
နိုင်ဟောက်,1
ကျောက်သွေး,410
ဒေါ်အောင်း,30
လျှောက်တင်,177
ခေါင်းဆိုး,4
ပြန်ရောင်း,1952
ကျမ်းသစ္စာ,5535
စိုင်းအွန်,61
ဖြူချောင်း,24
ကြောက်စိတ်,364
သင်္ဘောဆား,1
အိုက်မွန်း,10
သင်္ဘောဆေး,338
ချဉ်းနှင်း,1
အိုင်အိုင်,48
ကိုးလ်မန်း,87
မြင်းပေါက်,10
ဂိတ်စောင့်,70
ဓာတ်ကျောက်,1
ဒက်စ်ချမ့်,20
ဓာတ်ကြိုက်,2
အိုင့်ကျယ်,1
မြင်းကမ္ဘာ,18
အိုင်ထွန်း,659
ဒုန်းကုန်း,121
ဝင်းမောင်း,261
လွန်ကောင်း,10478
ခေါင်းငုံ့,1881
ခေါင်ညွန့်,205
နှင်းပေါက်,15
လိုင်ဇောလ်,1
ဆည်ချောင်း,9
ကျီးပေါင်း,762
ပန်းတောင်း,7390
ကိန်းဆိုက်,1098
ခေါင်ချုပ်,45
ကိန်းပြည့်,28
ညောင်တောက်,1
လောင်ဆောက်,1
ဖောင်ဆိုင်,7
ကျယ်ဝိုင်း,8
မိုင်းလွန်,3
ဆည်မြောင်း,29172
အက်ကြောင်း,1759
ဓားမြှောင်,684
ကျောက်ရွက်,3
သင်းဂြိုဟ်,2
သက္ကံကုန်း,1
မြွေဟင်္သာ,1
ခိုက်တိုက်,867
ခေါင်းရိတ်,70
ကောင်းဟိန်,31
မျှင်တောင်,2
မျှော်လင့်,197958
လောင်းမင်း,120
မိုင်းရှူး,2020
နက်ရှိုင်း,12878
တောင်နောက်,1077
မှိုင်းဝယ်,1
ဆိုက်ခေါင်,197
ခိုင်းနွား,558
ကွင်းနောက်,414
လောက်ကိုက်,125
လောက်ကောင်,401
လောင်ဖောင်,17
လွန်တောင်း,78
တောင်ပြုံး,849
လောင်တိုက်,26
လောင်းကြေး,1121
လောင်းစွက်,1
လောင်းတမ်း,2
လောင်းရိပ်,407
မောင်းခမ်း,243
လောင်းအိုး,2
တောင်ကျော်,1401
ငွန်ဆိုင်း,1
မိုင်းနင်း,3956
နောင်ထပ္ပံ,1
ခိုးကြောင်,5
ကျုံဘိုင်း,2
ညောင်ထောက်,1438
လျောက်လျား,1
လျောင်းစက်,28
အောင်ဇမ္ဗူ,432
လျော့လျည်း,5
သတ္တပြောင်,1
စိတ်ကောင်း,5405
နန်းလောင်း,10
စိတ်ကြိုက်,22638
မိုင်းဟုတ်,5
နမ့်ဟိုင်း,7
လျှိုးငုပ်,1
လျှောက်ထား,68662
ကျိတ်ကျိတ်,86
လျှောလျှော,685
လျှော့တွက်,1366
လျှော့ပေါ့,8335
ကျောက်တော်,49828
လျှော်ဖွပ်,790
ဖာရ်ခေါမ်း,1
လွင့်အောင်,70
လွင်မှုန့်,1
လွတ်ငြိမ်း,1307
လွတ်မြောက်,82480
မုံ့ပေါင်း,1
ယမ်းကြုန်း,1
ငှက္ကတောင်,1
ခုတ်ချိုင်,7
 မော်နွမ်း,1
လွန်မြောက်,1828
လွန်းကျင်း,59
လွန်းကျော်,3
လွန်းချိတ်,11
ကော့သောင်း,8613
လွမ်းချင်း,212
ခုတ်ပိုင်း,66
ဒါန်းတိုင်,1
ခေါင်ခိုက်,729
ယမ်းကျိန်း,1
မြိတ်တောင်,234
ခုတ်မောင်း,1965
လွှတ်မိန့်,75
လွှတ်လိုက်,21509
လွှမ်းခြုံ,41893
လွှမ်းဖုံး,13
လွှမ်းမိုး,47552
လွှမ်းအုပ်,13
ဖေါင်းပြင်,33
လွှံ့ကျော်,1
စိတ်တောင့်,2
စိတ်တောင်း,1
ကိုင်ဆောင်,74452
လှည့်ကြည့်,6260
လှည်းကောက်,19
လှည်းကျင်း,73
လှည်းကြမ်း,248
လှည်းတိုက်,6
လှည်းထောက်,42
ကျောက်ဖြစ်,1712
လှည်းထောင်,4
ချင်းစောင်,3
လှမ်းလှမ်း,5142
နမ့်ဆိုင်း,2
လှိမ့်လုံး,32
လှိမ့်လှန်,1
လှိုင်ပျံ့,7
လှိုင်းစီး,596
လှိုင်းတို,360
လှိုင်းထန်,232
 မော်ထိုက်,1
လှိုင်းမူး,259
လှိုင်းလတ်,34
လှီလှောင်း,1
ကောင်းပျက်,36
စောင်းအိုး,1
လှုပ်လှုပ်,2458
ပဉ္စင်းတက်,28
လွှတ်ရှမ်း,1
ကျိန်ပိုက်,1
လောင်ငေါက်,3
လှောင်အိမ်,1692
လှော်ချွတ်,1
စိတ်ဖျောက်,3
ဝက်ဘ်ဆိုက်,19480
ဝက်ဘ်ဆိုဒ်,2599
လိန်းနှုတ်,1
ကွန်ဟောင်း,1
ကိုင်လှုပ်,1705
မှိုင်းဟင်,1
ငှက်ယောင်း,1
ချိန်ကောက်,117
ဝင်းပြောင်,145
လိုင်းလင်း,4
ကမ္ပည်းကန်,1
ခန္တီးကြီး,1
ဝတ်ကျောင်း,388
ကမ္ပည်းတပ်,26
ကုန်းကျန်း,1
မိုင်းလမ်း,1879
စိတ်လျှော့,584
မုန္တောလေး,1
အုန်းကုန်း,5
နှင်းရိုက်,7
ကိုင်းကုန်,2
ယောင်လိုက်,838
လဲင်ဟိုင်း,1
နှင်းပွင့်,1069
ကျိုင်းတုံ,39465
ဝန်းဝိုင်း,296
ဝမ်းခေါင်း,369
ဝမ်းတောင့်,1
ကျောက်မော်,36
နိမ့်လျှော,48
နိမ့်ဝှမ်း,1
ကိုင်းခွန်,2
နိုင်ချင်း,27
ဝမ်းမြောက်,34156
ခေတ်ကောင်း,660
မွေ့လောင်း,1
ကျိုးကျွန်,9
တော်ပေါင်း,1591
ကိုင်းညွတ်,60
နိုင်စွမ်း,74711
နိုင်နိုင်,4216
သင်္ဘေဆိပ်,1
တောချောင်း,296
စိန်းစိန်း,11
ကွမ်းစိုက်,340
စိမ့်စိမ့်,1139
ကျိုးပေါက်,2116
ဒေါ်ဝိုင်း,6
ဒေါ်နိုင်း,1
ရှမ္မတွင်း,2
ရောင်းမော်,10
ရှင်းကိုင်,252
ကျားတိုင်း,71
ခေတ်ဟောင်း,1960
ကိုက်တွန်း,1
ကြုံနှုန်း,1
ကိုက်ကျင်း,3
ဝိုက်ကြို့,1
ခေါက်ချိုး,464
ခုမ်းဇိန်း,1
နုတ်ကြွင်း,1
ဝိုင်းမော်,103356
ဝိုင်းဝန်း,99866
ဝိုင်းဖွဲ့,1013
စိုက်ကွင်း,1322
မိုင်းငေါ့,208
စိုက်စိုက်,15341
ဒေါ်ညွှန့်,12
ခေါက်တွန့်,24
ကြောင်းကွာ,47
စိုက်ပျိုး,128707
စိုင်ပေါင်,3
ခေါက်ရောက်,1693
စိုင်လျှော,1
စိုင်းနှင်,11
ခေါင်က်သည်,1
သိုင်းကွက်,213
ကျောက်ရင်း,21
မိုင်းလန်း,3
ဒါန်းဒိုင်,1
ကျောက်ချော,15359
ခေါင်တိုင်,230
မိုင်းအင်း,3
မိုင်းဇင်း,219
သက်လျှောက်,9
သင်းကျွန်း,47
ထိန်းစာန်း,1
ကမ္ဘာကျော်,28924
မိုင်နှုံး,47
ဒေါ်လှိုင်,106
မှောင်ကွန်,1
မင်းကျွန်း,20
သင်းကြောင်,1
ဒေါ်မြိုင်,8
နောက်ကျုံ့,1
မိုင်းတွေး,1
နောက်ခေါက်,69
ကိုယ်ကျိုး,17398
ဒေါ်ဒေါင်း,5
သင်္ဘောထည်,1
သင်္ဘောပင်,172
သင်္ဘောသား,4599
နောက်ပေါက်,1122
သစ္စာတိုက်,1
မိုင်းယွန်,1
သစ္စာထိန်း,1
သစ္စာဖောက်,7679
ခေါင်းညိတ်,1864
ချွန်ကျုံး,1
နောက်လိုက်,13627
ခေါင်းတုံး,365
ဟိုင်ဖိုင်,13
နောင်ဂျိန်,23
မိုင်းမန်း,1
ကျုံးသွင်း,183
နောင်နောင်,1058
ကျောက်ရှပ်,1
ကိုယ်ခန္ဓာ,22651
ဇင်းကျိုက်,603
ဖားချောင်း,6
ကျောင်းခါး,1
ကတ္တားခြား,13
နားကျောင်း,16
ခေါင်းဖြီး,501
လော့သိုင်း,3
တီဗွီ,966
မိုင်းကိုး,654
ခေါင်းရင်း,1101
စုန်းတောက်,144
တောင်းရှည်,110
မင်းဂေါင်း,18
ရုံးဒေါင့်,8
မိုင်းဆော်,1
အိုင်ချင်း,61
ရှော်ကုန်း,1
ကွင်းကောက်,375
ဒါန်းကျင်း,1
ရှမ်းကွင်း,48
ဆွောင်းဆန်,1
တောင်ကွင်း,186
ဆွောင်းပက်,1
